,city,school_name,school_rating,school_address,school_url,school_type,school_grades,school_total_students,school_teacher_ratio,school_district,English,Math,Science,pre_k_school,elementary_school,middle_school,high_school,ratio_bins,lat,lon,altitude,Asian,Black,Filipino,Hispanic,Native American,Pacific Islander,Two or more races,Unspecified,White
77,LongBeach,Naples Elementary School,9,"101 Venetia Dr, Long Beach, CA, 90803",https://www.greatschools.org/california/long-beach/2594-Naples-Elementary-School/,Public district,K-5,347.0,23:1,Long Beach Unified School District,87.0,79.0,80.0,False,True,False,False,21-30,33.755602,-118.128319,0.0,5%,1%,1%,16%,,,15%,5%,57%
78,LongBeach,Newcomb Academy,9,"3351 Val Verde Avenue, Long Beach, CA, 90808",https://www.greatschools.org/california/long-beach/2595-Newcomb-Academy/,Public district,K-8,791.0,22:1,Long Beach Unified School District,83.0,72.0,63.0,False,True,True,False,21-30,33.81598096969697,-118.07900006060606,0.0,6%,7%,2%,35%,<1%,1%,7%,6%,36%
79,LongBeach,Fremont Elementary School,8,"4000 East 4th Street, Long Beach, CA, 90814",https://www.greatschools.org/california/long-beach/2559-Fremont-Elementary-School/,Public district,K-5,501.0,26:1,Long Beach Unified School District,73.0,66.0,66.0,False,True,False,False,21-30,33.7713651,-118.14481850925826,0.0,6%,5%,1%,30%,<1%,<1%,12%,7%,39%
80,LongBeach,IVA - Intellectual Virtues Academy Middle School,8,"3601 Linden Avenue, Long Beach, CA, 90807",https://www.greatschools.org/california/long-beach/26519-IVA---Intellectual-Virtues-Academy-Middle-School/,Public charter,6-8,231.0,23:1,Long Beach Unified School District,69.0,55.0,57.0,False,False,True,False,21-30,33.822273,-118.186548,0.0,5%,10%,2%,43%,,,9%,1%,30%
81,LongBeach,Ernest S. McBride Sr. High School,8,"7025 Parkcrest Street, Long Beach, CA, 90808",https://www.greatschools.org/california/long-beach/27235-Ernest-S.-McBride-Sr.-High-School/,Public district,9-12,744.0,21:1,Long Beach Unified School District,73.0,31.0,15.0,False,False,False,True,21-30,33.82952345454545,-118.0966703939394,0.0,8%,8%,4%,45%,<1%,1%,3%,8%,23%
82,LongBeach,Helen Keller Middle,8,"3684 Karen Ave, Long Beach, CA 90808",https://www.greatschools.org/california/long-beach/32046-Helen-Keller-Middle/,Public district,6-8,358.0,26:1,Long Beach Unified School District,68.0,45.0,37.0,False,False,True,False,21-30,33.825025714285715,-118.09540842857142,0.0,3%,4%,<1%,73%,1%,1%,1%,4%,13%
83,LongBeach,Burcham Elementary School,7,"5610 East Monlaco Road, Long Beach, CA, 90808",https://www.greatschools.org/california/long-beach/2546-Burcham-Elementary-School/,Public district,K-5,430.0,23:1,Long Beach Unified School District,73.0,60.0,40.0,False,True,False,False,21-30,33.822129751632986,-118.12295941166532,0.0,5%,6%,2%,42%,<1%,1%,9%,2%,33%
84,LongBeach,Carver Elementary School,7,"3055 Rutgers Ave, Long Beach, CA 90808",https://www.greatschools.org/california/long-beach/2551-Carver-Elementary-School/,Public district,K-5,529.0,25:1,Long Beach Unified School District,69.0,62.0,49.0,False,True,False,False,21-30,33.8145261,-118.1292675,0.0,4%,5%,3%,29%,<1%,<1%,12%,3%,44%
85,LongBeach,Cubberley K-8,7,"3200 Monogram Avenue, Long Beach, CA, 90808",https://www.greatschools.org/california/long-beach/2554-Cubberley-K-8/,Public district,K-8,1004.0,23:1,Long Beach Unified School District,65.0,52.0,39.0,False,True,True,False,21-30,33.815256,-118.102591,0.0,6%,6%,2%,34%,<1%,1%,11%,6%,34%
86,LongBeach,Emerson Parkside Academy,7,"2625 Josie Avenue, Long Beach, CA, 90815",https://www.greatschools.org/california/long-beach/2557-Emerson-Parkside-Academy/,Public district,K-5,448.0,24:1,Long Beach Unified School District,71.0,52.0,50.0,False,True,False,False,21-30,33.80377736734694,-118.10538102040816,0.0,5%,5%,3%,32%,,<1%,6%,5%,44%
87,LongBeach,Longfellow Elementary School,7,"3800 Olive Avenue, Long Beach, CA, 90807",https://www.greatschools.org/california/long-beach/2582-Longfellow-Elementary-School/,Public district,K-5,990.0,27:1,Long Beach Unified School District,56.0,50.0,48.0,False,True,False,False,21-30,33.826825,-118.182565,0.0,11%,15%,4%,37%,<1%,2%,12%,3%,16%
88,LongBeach,Lowell Elementary School,7,"5201 East Broadway, Long Beach, CA, 90803",https://www.greatschools.org/california/long-beach/2584-Lowell-Elementary-School/,Public district,K-5,656.0,23:1,Long Beach Unified School District,67.0,60.0,49.0,False,True,False,False,21-30,33.764243,-118.131933,0.0,3%,3%,2%,21%,1%,<1%,7%,4%,59%
89,LongBeach,Marshall Academy Of The Arts,7,"5870 East Wardlow Road, Long Beach, CA, 90808",https://www.greatschools.org/california/long-beach/2588-Marshall-Academy-Of-The-Arts/,Public district,6-8,886.0,24:1,Long Beach Unified School District,65.0,47.0,34.0,False,False,True,False,21-30,33.81872840865371,-118.1175581431062,0.0,4%,10%,1%,46%,<1%,1%,4%,6%,28%
90,LongBeach,Rogers Middle School,7,"365 Monrovia Avenue, Long Beach, CA, 90803",https://www.greatschools.org/california/long-beach/2601-Rogers-Middle-School/,Public district,6-8,874.0,25:1,Long Beach Unified School District,71.0,53.0,44.0,False,False,True,False,21-30,33.767058899999995,-118.13209767382298,0.0,7%,5%,<1%,24%,<1%,1%,7%,6%,50%
91,LongBeach,Addams Elementary School,6,"5320 Pine Avenue, Long Beach, CA, 90805",https://www.greatschools.org/california/long-beach/2537-Addams-Elementary-School/,Public district,K-5,909.0,25:1,Long Beach Unified School District,34.0,27.0,18.0,False,True,False,False,21-30,33.8534986744186,-118.19163337209302,0.0,5%,15%,1%,74%,<1%,1%,2%,1%,1%
92,LongBeach,Bancroft Middle School,6,"5301 East Centralia Street, Long Beach, CA, 90808",https://www.greatschools.org/california/long-beach/2539-Bancroft-Middle-School/,Public district,6-8,935.0,25:1,Long Beach Unified School District,53.0,39.0,29.0,False,False,True,False,21-30,33.839651,-118.129302,0.0,9%,12%,2%,47%,<1%,2%,4%,3%,21%
93,LongBeach,Birney Elementary School,6,"710 West Spring Street, Long Beach, CA, 90806",https://www.greatschools.org/california/long-beach/2541-Birney-Elementary-School/,Public district,K-5,621.0,20:1,Long Beach Unified School District,48.0,42.0,24.0,False,True,False,False,16-20,33.81172909183673,-118.20044218367347,0.0,8%,20%,11%,50%,,3%,3%,3%,2%
94,LongBeach,Bixby Elementary School,6,"2159 Rutgers Ave, Long Beach, CA 90815",https://www.greatschools.org/california/long-beach/2542-Bixby-Elementary-School/,Public district,K-5,464.0,23:1,Long Beach Unified School District,58.0,39.0,36.0,False,True,False,False,21-30,33.7992643,-118.1326464,0.0,9%,10%,4%,41%,<1%,2%,9%,4%,21%
95,LongBeach,Franklin Classical Middle School,6,"540 Cerritos Avenue, Long Beach, CA, 90802",https://www.greatschools.org/california/long-beach/2558-Franklin-Classical-Middle-School/,Public district,6-8,1279.0,25:1,Long Beach Unified School District,41.0,22.0,15.0,False,False,True,False,21-30,33.77367078571429,-118.17807,0.0,9%,10%,<1%,77%,<1%,<1%,1%,1%,2%
96,LongBeach,Garfield Elementary School,6,"2240 Baltic Avenue, Long Beach, CA, 90810",https://www.greatschools.org/california/long-beach/2561-Garfield-Elementary-School/,Public district,K-5,706.0,21:1,Long Beach Unified School District,39.0,30.0,19.0,False,True,False,False,21-30,33.797886,-118.2131627755102,0.0,3%,9%,9%,76%,,1%,1%,1%,<1%
97,LongBeach,Hughes Middle School,6,"3846 California Avenue, Long Beach, CA, 90807",https://www.greatschools.org/california/long-beach/2571-Hughes-Middle-School/,Public district,6-8,1467.0,27:1,Long Beach Unified School District,50.0,38.0,28.0,False,False,True,False,21-30,33.82821910204082,-118.18055406122448,0.0,12%,19%,6%,45%,<1%,2%,4%,3%,9%
98,LongBeach,Lincoln Elementary School,6,"1175 East 11th Street, Long Beach, CA, 90813",https://www.greatschools.org/california/long-beach/2580-Lincoln-Elementary-School/,Public district,K-5,1006.0,23:1,Long Beach Unified School District,41.0,33.0,24.0,False,True,False,False,21-30,33.78086852173913,-118.17693082608696,0.0,9%,8%,<1%,80%,<1%,<1%,1%,1%,1%
99,LongBeach,Millikan High School,6,"2800 Snowden Avenue, Long Beach, CA, 90815",https://www.greatschools.org/california/long-beach/2591-Millikan-High-School/,Public district,9-12,3529.0,24:1,Long Beach Unified School District,55.0,30.0,26.0,False,False,False,True,21-30,33.80665821917808,-118.111674369863,0.0,5%,9%,3%,45%,<1%,1%,2%,4%,31%
100,LongBeach,Stanford Middle School,6,"5871 East Los Arcos Street, Long Beach, CA, 90815",https://www.greatschools.org/california/long-beach/2604-Stanford-Middle-School/,Public district,6-8,1244.0,25:1,Long Beach Unified School District,60.0,48.0,35.0,False,False,True,False,21-30,33.79962892279282,-118.11878932398982,0.0,7%,8%,3%,38%,<1%,1%,5%,8%,30%
101,LongBeach,Twain Elementary School,6,"5021 East Centralia Street, Long Beach, CA, 90808",https://www.greatschools.org/california/long-beach/2610-Twain-Elementary-School/,Public district,K-5,567.0,25:1,Long Beach Unified School District,51.0,43.0,45.0,False,True,False,False,21-30,33.839667795918366,-118.13464553061225,0.0,11%,14%,4%,43%,,1%,9%,2%,16%
102,LongBeach,Dooley Elementary School,5,"5075 Long Beach Boulevard, Long Beach, CA, 90805",https://www.greatschools.org/california/long-beach/17636-Dooley-Elementary-School/,Public district,K-5,1001.0,25:1,Long Beach Unified School District,35.0,30.0,20.0,False,True,False,False,21-30,33.8476931,-118.19503809242768,0.0,2%,17%,3%,71%,,2%,2%,2%,1%
103,LongBeach,Bryant Elementary School,5,"4101 East Fountain Street, Long Beach, CA, 90804",https://www.greatschools.org/california/long-beach/2543-Bryant-Elementary-School/,Public district,K-5,365.0,20:1,Long Beach Unified School District,40.0,25.0,17.0,False,True,False,False,16-20,33.7839912,-118.14509615482608,0.0,8%,14%,1%,58%,1%,2%,6%,2%,8%
104,LongBeach,Burbank Elementary School,5,"501 Junipero Avenue, Long Beach, CA, 90814",https://www.greatschools.org/california/long-beach/2545-Burbank-Elementary-School/,Public district,K-5,707.0,22:1,Long Beach Unified School District,39.0,27.0,22.0,False,True,False,False,21-30,33.77217138383838,-118.16433103030305,0.0,4%,12%,<1%,71%,,1%,4%,2%,6%
105,LongBeach,Burnett Elementary School,5,"565 East Hill Street, Long Beach, CA, 90806",https://www.greatschools.org/california/long-beach/2547-Burnett-Elementary-School/,Public district,K-5,851.0,23:1,Long Beach Unified School District,36.0,28.0,18.0,False,True,False,False,21-30,33.79719816666667,-118.18571975,0.0,13%,8%,2%,73%,,<1%,2%,2%,<1%
106,LongBeach,Edison Elementary School,5,"625 Maine Avenue, Long Beach, CA, 90802",https://www.greatschools.org/california/long-beach/2556-Edison-Elementary-School/,Public district,K-5,565.0,22:1,Long Beach Unified School District,29.0,20.0,18.0,False,True,False,False,21-30,33.77384478787879,-118.20068737373738,0.0,1%,10%,,85%,<1%,<1%,2%,,2%
107,LongBeach,Grant Elementary School,5,"1225 East 64th Street, Long Beach, CA, 90805",https://www.greatschools.org/california/long-beach/2563-Grant-Elementary-School/,Public district,K-5,1119.0,25:1,Long Beach Unified School District,36.0,27.0,18.0,False,True,False,False,21-30,33.87089589393939,-118.17696588888889,0.0,7%,9%,1%,76%,<1%,2%,2%,1%,2%
108,LongBeach,Hamilton Middle School,5,"1060 70th Street, Long Beach, CA, 90805",https://www.greatschools.org/california/long-beach/2564-Hamilton-Middle-School/,Public district,6-8,932.0,23:1,Long Beach Unified School District,38.0,25.0,18.0,False,False,True,False,21-30,33.8809089,-118.17961269619536,0.0,3%,10%,1%,80%,<1%,2%,1%,2%,1%
109,LongBeach,International Elementary School,5,"700 Locust Avenue, Long Beach, CA, 90802",https://www.greatschools.org/california/long-beach/2572-International-Elementary-School/,Public district,K-5,694.0,21:1,Long Beach Unified School District,33.0,18.0,22.0,False,True,False,False,21-30,33.775459,-118.190978,0.0,4%,10%,1%,82%,<1%,1%,1%,,1%
110,LongBeach,Jefferson Leadership Academies School,5,"1400 East 20th Street, Long Beach, CA, 90806",https://www.greatschools.org/california/long-beach/2573-Jefferson-Leadership-Academies-School/,Public district,6-8,1085.0,26:1,Long Beach Unified School District,47.0,24.0,16.0,False,False,True,False,21-30,33.793881,-118.17414633165828,0.0,9%,17%,<1%,66%,<1%,<1%,2%,2%,4%
111,LongBeach,Lafayette Elementary School,5,"2445 Chestnut Avenue, Long Beach, CA, 90806",https://www.greatschools.org/california/long-beach/2577-Lafayette-Elementary-School/,Public district,K-5,912.0,24:1,Long Beach Unified School District,37.0,29.0,17.0,False,True,False,False,21-30,33.80157910204082,-118.19597879591836,0.0,3%,13%,1%,77%,<1%,1%,2%,1%,2%
112,LongBeach,Lee Elementary School,5,"1620 Temple Avenue, Long Beach, CA, 90804",https://www.greatschools.org/california/long-beach/2579-Lee-Elementary-School/,Public district,K-5,832.0,24:1,Long Beach Unified School District,42.0,23.0,26.0,False,True,False,False,21-30,33.787389081632654,-118.15882679591836,0.0,12%,11%,1%,70%,<1%,<1%,3%,2%,1%
113,LongBeach,Muir K-8,5,"3038 Delta Avenue, Long Beach, CA, 90810",https://www.greatschools.org/california/long-beach/2593-Muir-K-8/,Public district,K-8,1077.0,25:1,Long Beach Unified School District,45.0,30.0,18.0,False,True,True,False,21-30,33.81259959183674,-118.2109965510204,0.0,4%,12%,11%,65%,,3%,3%,1%,1%
114,LongBeach,Polytechnic High School,5,"1600 Atlantic Avenue, Long Beach, CA, 90813",https://www.greatschools.org/california/long-beach/2596-Polytechnic-High-School/,Public district,9-12,4026.0,24:1,Long Beach Unified School District,48.0,28.0,28.0,False,False,False,True,21-30,33.788167,-118.184923,0.0,17%,16%,5%,48%,<1%,1%,1%,3%,9%
115,LongBeach,Robinson Academy,5,"2750 Pine Avenue, Long Beach, CA, 90806",https://www.greatschools.org/california/long-beach/2600-Robinson-Academy/,Public district,K-8,929.0,22:1,Long Beach Unified School District,38.0,22.0,17.0,False,True,True,False,21-30,33.80711997959184,-118.19236804081632,0.0,2%,17%,2%,73%,,2%,2%,1%,1%
116,LongBeach,Roosevelt Elementary School,5,"1574 Linden Avenue, Long Beach, CA, 90813",https://www.greatschools.org/california/long-beach/2602-Roosevelt-Elementary-School/,Public district,K-5,1006.0,24:1,Long Beach Unified School District,28.0,25.0,20.0,False,True,False,False,21-30,33.78674041248928,-118.18658092182328,0.0,6%,8%,<1%,83%,,1%,1%,1%,<1%
117,LongBeach,Stevenson Elementary School,5,"515 Lime Avenue, Long Beach, CA, 90802",https://www.greatschools.org/california/long-beach/2606-Stevenson-Elementary-School/,Public district,K-5,650.0,24:1,Long Beach Unified School District,35.0,21.0,18.0,False,True,False,False,21-30,33.77308778723404,-118.18379555319147,0.0,2%,18%,1%,73%,<1%,<1%,2%,,4%
118,LongBeach,Wilson High School,5,"4400 East 10th Street, Long Beach, CA, 90804",https://www.greatschools.org/california/long-beach/2615-Wilson-High-School/,Public district,9-12,3679.0,23:1,Long Beach Unified School District,58.0,19.0,13.0,False,False,False,True,21-30,33.778884,-118.140702,0.0,8%,11%,2%,55%,<1%,1%,2%,3%,18%
119,LongBeach,King Elementary School,4,"145 East Artesia Boulevard, Long Beach, CA, 90805",https://www.greatschools.org/california/long-beach/10946-King-Elementary-School/,Public district,K-5,734.0,23:1,Long Beach Unified School District,33.0,21.0,18.0,False,True,False,False,21-30,33.87436079591837,-118.2017364489796,0.0,1%,9%,1%,85%,,1%,1%,1%,1%
120,LongBeach,Powell Academy For Success,4,"150 Victoria St., Long Beach, CA, 90805",https://www.greatschools.org/california/long-beach/10950-Powell-Academy-For-Success/,Public district,K-8,1079.0,25:1,Long Beach Unified School District,34.0,22.0,16.0,False,True,True,False,21-30,33.864769933568375,-118.2034423555112,0.0,3%,22%,1%,68%,<1%,4%,2%,,<1%
121,LongBeach,Chavez Elementary School,4,"730 West 3rd Street, Long Beach, CA, 90802",https://www.greatschools.org/california/long-beach/13853-Chavez-Elementary-School/,Public district,K-5,371.0,18:1,Long Beach Unified School District,29.0,14.0,13.0,False,True,False,False,16-20,33.769779,-118.20136784554828,0.0,4%,19%,1%,66%,<1%,<1%,4%,3%,3%
122,LongBeach,Lindsey Academy,4,"5075 Daisy Avenue, Long Beach, CA, 90805",https://www.greatschools.org/california/long-beach/17635-Lindsey-Academy/,Public district,6-8,762.0,24:1,Long Beach Unified School District,35.0,13.0,10.0,False,False,True,False,21-30,33.848430244474265,-118.199078,0.0,3%,13%,2%,77%,<1%,2%,1%,1%,1%
123,LongBeach,Harte Elementary School,4,"1671 East Phillips Street, Long Beach, CA, 90805",https://www.greatschools.org/california/long-beach/2565-Harte-Elementary-School/,Public district,K-5,917.0,23:1,Long Beach Unified School District,32.0,25.0,14.0,False,True,False,False,21-30,33.85881530320839,-118.17173563088168,0.0,9%,15%,2%,67%,<1%,2%,3%,,2%
124,LongBeach,McKinley Elementary School,4,"6822 Paramount Boulevard, Long Beach, CA, 90805",https://www.greatschools.org/california/long-beach/2590-McKinley-Elementary-School/,Public district,K-5,660.0,24:1,Long Beach Unified School District,36.0,22.0,18.0,False,True,False,False,21-30,33.878797326530616,-118.15990946938776,0.0,6%,15%,<1%,72%,,2%,1%,1%,3%
125,LongBeach,Webster Elementary School,4,"1755 West 32nd Way, Long Beach, CA, 90810",https://www.greatschools.org/california/long-beach/2612-Webster-Elementary-School/,Public district,K-5,565.0,22:1,Long Beach Unified School District,34.0,24.0,14.0,False,True,False,False,21-30,33.81622255102041,-118.21590402040816,0.0,2%,21%,6%,61%,1%,4%,3%,1%,1%
126,LongBeach,Willard Elementary School,4,"1055 Freeman Avenue, Long Beach, CA, 90804",https://www.greatschools.org/california/long-beach/2614-Willard-Elementary-School/,Public district,K-5,665.0,23:1,Long Beach Unified School District,28.0,25.0,21.0,False,True,False,False,21-30,33.779951653061225,-118.155764,0.0,10%,11%,<1%,69%,1%,<1%,3%,3%,3%
127,LongBeach,Richard D. Browning High,4,"2120 Obispo Avenue, Long Beach, CA, 90804",https://www.greatschools.org/california/long-beach/32606-Richard-D.-Browning-High/,Public district,9-12,279.0,18:1,Long Beach Unified School District,42.0,6.0,7.0,False,False,False,True,16-20,33.79659342857143,-118.154466,0.0,8%,18%,1%,61%,1%,1%,2%,2%,6%
128,LongBeach,Barton Elementary School,3,"2159 Rutgers Ave, Long Beach, CA 90815",https://www.greatschools.org/california/long-beach/2540-Barton-Elementary-School/,Public district,K-5,525.0,23:1,Long Beach Unified School District,23.0,14.0,16.0,False,True,False,False,21-30,33.7992643,-118.1326464,0.0,6%,28%,3%,54%,<1%,2%,3%,1%,3%
129,LongBeach,Hudson K-8,3,"2335 Webster Avenue, Long Beach, CA, 90810",https://www.greatschools.org/california/long-beach/2570-Hudson-K-8/,Public district,K-8,629.0,21:1,Long Beach Unified School District,31.0,21.0,5.0,False,True,True,False,21-30,33.79960078571428,-118.21968342857144,0.0,3%,18%,21%,49%,<1%,3%,3%,2%,1%
130,LongBeach,Lindbergh Middle School,3,"1022 East Market Street, Long Beach, CA, 90805",https://www.greatschools.org/california/long-beach/2581-Lindbergh-Middle-School/,Public district,6-8,627.0,24:1,Long Beach Unified School District,32.0,13.0,9.0,False,False,True,False,21-30,33.854431657894736,-118.18047868421051,0.0,6%,22%,2%,61%,<1%,4%,<1%,3%,2%
131,LongBeach,Mann Elementary School,3,"257 Coronado Avenue, Long Beach, CA, 90803",https://www.greatschools.org/california/long-beach/2587-Mann-Elementary-School/,Public district,K-5,383.0,20:1,Long Beach Unified School District,35.0,29.0,7.0,False,True,False,False,16-20,33.765463857142855,-118.15359328571428,0.0,4%,21%,1%,55%,,1%,5%,2%,11%
132,LongBeach,Stephens Middle School,3,"1830 West Columbia Street, Long Beach, CA, 90810",https://www.greatschools.org/california/long-beach/2605-Stephens-Middle-School/,Public district,6-8,797.0,24:1,Long Beach Unified School District,26.0,15.0,15.0,False,False,True,False,21-30,33.80906108163265,-118.21837085714286,0.0,3%,12%,12%,67%,,3%,1%,1%,1%
133,LongBeach,Washington Middle School,3,"1450 Cedar Avenue, Long Beach, CA, 90813",https://www.greatschools.org/california/long-beach/2611-Washington-Middle-School/,Public district,6-8,1061.0,24:1,Long Beach Unified School District,29.0,13.0,5.0,False,False,True,False,21-30,33.78482397297297,-118.19496064864865,0.0,2%,9%,1%,84%,<1%,<1%,1%,2%,1%
134,LongBeach,Captain Raymond Collins School,3,"6125 Coke Avenue, Long Beach, CA, 90805",https://www.greatschools.org/california/long-beach/2762-Captain-Raymond-Collins-School/,Public district,K-5,587.0,23:1,Paramount Unified School District,25.0,15.0,5.0,False,True,False,False,21-30,33.8665695,-118.1484234128977,0.0,3%,37%,1%,53%,,1%,3%,,2%
135,LongBeach,Cabrillo High School,2,"2001 Santa Fe Avenue, Long Beach, CA, 90810",https://www.greatschools.org/california/long-beach/2550-Cabrillo-High-School/,Public district,9-12,2124.0,21:1,Long Beach Unified School District,38.0,9.0,9.0,False,False,False,True,21-30,33.793669,-118.2158158,0.0,3%,11%,9%,72%,<1%,2%,1%,1%,1%
136,LongBeach,Jordan High School,2,"6500 Atlantic Avenue, Long Beach, CA, 90805",https://www.greatschools.org/california/long-beach/2574-Jordan-High-School/,Public district,9-12,2465.0,21:1,Long Beach Unified School District,31.0,6.0,7.0,False,False,False,True,21-30,33.87344,-118.186019,0.0,4%,15%,1%,76%,<1%,2%,<1%,1%,1%
